domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons,shopify_detected,shopify_confidence,shopify_signals,shopify_detection_error,shopify_review_needed
namro.co,Baby robe by namro,1800dtc,https://1800dtc.com/d2c-dtc-brands,https://1800dtc.com/d2c-dtc-brands?57ee21d2_page=12,https://1800dtc.com/brand/baby-robe-by-namro,https://namro.co,"Baby Robe by namro creates snug, comfortable robes and loungewear that make bath time and bedtime extra special for little ones. Their products are made from gentle fabrics to ensure softness against delicate baby skin. The brand focuses on quality construction and ease of use for parents and caregivers. Baby Robe by namro appeals to families looking for adorable, functional, and comfortable essentials for their children.","Baby Robe by namro creates snug, comfortable robes and loungewear that make bath time and bedtime extra special for little ones. Their products are made from gentle fabrics to ensure softness against delicate baby skin. The brand focuses on quality construction and ease of use for parents and caregivers. Baby Robe by namro appeals to families looking for adorable, functional, and comfortable essentials for their children.",Kids,Kids,high,0,,0,none,,HTTPError: 429,1
naturescurecollagen.co.uk,Natures Cure Collagen,1800dtc,https://1800dtc.com/d2c-dtc-brands,https://1800dtc.com/d2c-dtc-brands?57ee21d2_page=13,https://1800dtc.com/brand/natures-cure-collagen,https://www.naturescurecollagen.co.uk,"Natures Cure Collagen provides collagen-based nutritional products designed to support overall wellness, skin elasticity, and joint mobility. Their formulas combine natural ingredients that promote beauty and vitality from within. The brand emphasizes science-aligned wellness solutions for everyday health concerns. Natures Cure Collagen aims to help consumers maintain youthful energy and beauty through daily supplementation.","Natures Cure Collagen provides collagen-based nutritional products designed to support overall wellness, skin elasticity, and joint mobility. Their formulas combine natural ingredients that promote beauty and vitality from within. The brand emphasizes science-aligned wellness solutions for everyday health concerns. Natures Cure Collagen aims to help consumers maintain youthful energy and beauty through daily supplementation.",Health & Wellness,Health & Wellness,high,0,,0,none,,HTTPError: 429,1
neeshi.com,Neeshi,1800dtc,https://1800dtc.com/d2c-dtc-brands,https://1800dtc.com/d2c-dtc-brands?57ee21d2_page=12,https://1800dtc.com/brand/neeshi,https://neeshi.com,"Neeshi creates sustainable clothing with a focus on eco-friendly fabrics and ethical production. Their collections emphasize minimalistic design, comfort, and timeless style that transcends short-lived trends. The brand is committed to reducing environmental impact while offering wardrobe essentials that feel good and look great. Neeshi’s pieces appeal to conscious shoppers who value sustainability and long-lasting fashion.","Neeshi creates sustainable clothing with a focus on eco-friendly fabrics and ethical production. Their collections emphasize minimalistic design, comfort, and timeless style that transcends short-lived trends. The brand is committed to reducing environmental impact while offering wardrobe essentials that feel good and look great. Neeshi’s pieces appeal to conscious shoppers who value sustainability and long-lasting fashion.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
neotaryndigitalcraft.com,Neotaryn Digital Craft,1800dtc,https://1800dtc.com/d2c-dtc-brands,https://1800dtc.com/d2c-dtc-brands?57ee21d2_page=15,https://1800dtc.com/brand/neotaryn-digital-craft,https://neotaryndigitalcraft.com,"Neotaryn Digital Craft delivers creative design solutions that help brands express their visual identity across digital platforms. Their services include branding, graphic design, and bespoke visual content tailored to client needs. The studio focuses on blending creativity with strategic design to support effective brand communication. Neotaryn Digital Craft appeals to clients seeking custom visuals that elevate digital presence.","Neotaryn Digital Craft delivers creative design solutions that help brands express their visual identity across digital platforms. Their services include branding, graphic design, and bespoke visual content tailored to client needs. The studio focuses on blending creativity with strategic design to support effective brand communication. Neotaryn Digital Craft appeals to clients seeking custom visuals that elevate digital presence.",Lifestyle,Lifestyle,high,0,,0,none,,HTTPError: 429,1
nixcer.com,Pro Hydrogen Water Bottle,1800dtc,https://1800dtc.com/d2c-dtc-brands,https://1800dtc.com/d2c-dtc-brands?57ee21d2_page=7,https://1800dtc.com/brand/pro-hydrogen-water-bottle,https://nixcer.com,"Elevate your hydration with the Nixcer Pro Hydrogen Water Bottle — enjoy fresh, antioxidant-rich water that boosts energy, supports wellness, and revitalizes your body every day.","Elevate your hydration with the Nixcer Pro Hydrogen Water Bottle — enjoy fresh, antioxidant-rich water that boosts energy, supports wellness, and revitalizes your body every day.",Fitness,Fitness,high,0,,0,none,,,0
oddoneouteg.com,ODD ONE OUT,1800dtc,https://1800dtc.com/d2c-dtc-brands,https://1800dtc.com/d2c-dtc-brands?57ee21d2_page=14,https://1800dtc.com/brand/odd-one-out,https://www.oddoneouteg.com,"ODD ONE OUT creates distinctive fashion pieces that are designed to make a statement and stand out from the crowd. The brand embraces bold colors, patterns, and individualistic styling that resonates with trendsetters and creative fashion lovers. Their collections include ready-to-wear items that blend contemporary trends with expressive aesthetics. ODD ONE OUT champions fashion that invites personality and self-expression.","ODD ONE OUT creates distinctive fashion pieces that are designed to make a statement and stand out from the crowd. The brand embraces bold colors, patterns, and individualistic styling that resonates with trendsetters and creative fashion lovers. Their collections include ready-to-wear items that blend contemporary trends with expressive aesthetics. ODD ONE OUT champions fashion that invites personality and self-expression.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
odsportswear.co,Od Sportswear,1800dtc,https://1800dtc.com/d2c-dtc-brands,https://1800dtc.com/d2c-dtc-brands?57ee21d2_page=10,https://1800dtc.com/brand/od-sportswear,https://odsportswear.co,"Od Sportswear creates performance-oriented athletic apparel designed to support active lifestyles and workout routines. Their offerings include breathable tops, flexible bottoms, and training gear optimized for comfort and movement. The brand’s focus is on combining functionality with contemporary athletic style. Od Sportswear appeals to individuals who value performance-ready clothing for both workouts and casual wear.","Od Sportswear creates performance-oriented athletic apparel designed to support active lifestyles and workout routines. Their offerings include breathable tops, flexible bottoms, and training gear optimized for comfort and movement. The brand’s focus is on combining functionality with contemporary athletic style. Od Sportswear appeals to individuals who value performance-ready clothing for both workouts and casual wear.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
oliviajean.com.au,Olivia Jean,1800dtc,https://1800dtc.com/d2c-dtc-brands,https://1800dtc.com/d2c-dtc-brands?57ee21d2_page=4,https://1800dtc.com/brand/olivia-jean,https://oliviajean.com.au/,Olivia Jean is an Australian fashion brand offering contemporary women’s apparel. The company provides clothing designed for comfort and everyday style. Their collections include dresses and wardrobe essentials inspired by modern trends. Olivia Jean focuses on versatile fashion for daily wear.,Olivia Jean is an Australian fashion brand offering contemporary women’s apparel. The company provides clothing designed for comfort and everyday style. Their collections include dresses and wardrobe essentials inspired by modern trends. Olivia Jean focuses on versatile fashion for daily wear.,Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
pelacase.com,Pela,1800dtc,https://1800dtc.com/d2c-dtc-brands,https://1800dtc.com/d2c-dtc-brands?57ee21d2_page=8,https://1800dtc.com/brand/pela,https://pelacase.com/,Pela is a Canadian brand offering environmentally friendly phone cases and accessories. The company designs products made from compostable and biodegradable materials. Their mission centers around reducing plastic waste through sustainable alternatives. Pela positions itself as a leader in eco-conscious tech accessories.,Pela is a Canadian brand offering environmentally friendly phone cases and accessories. The company designs products made from compostable and biodegradable materials. Their mission centers around reducing plastic waste through sustainable alternatives. Pela positions itself as a leader in eco-conscious tech accessories.,Lifestyle,Lifestyle,high,0,,0,none,,HTTPError: 429,1
peuriste.com,Peuriste,1800dtc,https://1800dtc.com/d2c-dtc-brands,https://1800dtc.com/d2c-dtc-brands?57ee21d2_page=20,https://1800dtc.com/brand/peuriste,https://peuriste.com,"Peuriste creates contemporary women’s clothing designed to merge everyday comfort with up-to-date fashion trends. Their product range includes dresses, tops, and coordinated pieces that easily transition from casual to elevated looks. The brand focuses on quality materials and versatile design that fits a range of lifestyle needs. Peuriste appeals to modern shoppers seeking stylish, accessible wardrobe staples with a refined edge.","Peuriste creates contemporary women’s clothing designed to merge everyday comfort with up-to-date fashion trends. Their product range includes dresses, tops, and coordinated pieces that easily transition from casual to elevated looks. The brand focuses on quality materials and versatile design that fits a range of lifestyle needs. Peuriste appeals to modern shoppers seeking stylish, accessible wardrobe staples with a refined edge.",Apparel,Apparel,high,0,,0,none,,HTTPError: 429,1
