domain,signal_score,signal_trust,signals,high_trust_signals,medium_trust_signals,low_trust_signals,wildcard_dns,wildcard_addresses
helpling.de,5,high,api|app,api,app,"",0,""
hema.to,5,high,docs|app,docs,app,"",0,""
heylink.me,5,high,api|app,api,app,"",0,""
hm.com,5,high,api|app,api,app,"",0,""
hollywoodbets.net,5,high,api|app,api,app,"",0,""
honeywell.com,5,high,api|dashboard,api,dashboard,"",0,""
hyperganic.com,5,high,platform|app,platform,app,"",0,""
i2x.ai,5,high,docs|app,docs,app,"",0,""
iana.org,5,high,api|app,api,app,"",0,""
idealo.de,5,high,auth|app,auth,app,"",0,""
ieee.org,5,high,developer|app,developer,app,"",0,""
imdb.com,5,high,developer|app,developer,app,"",0,""
infobae.com,5,high,api|app,api,app,"",0,""
inmobi.com,5,high,api|dashboard,api,dashboard,"",0,""
investly.co,5,high,api|app,api,app,"",0,""
irishtimes.com,5,high,api|app,api,app,"",0,""
itembase.com,5,high,api|dashboard,api,dashboard,"",0,""
jftechws.com,5,high,api|app,api,app,"",0,""
kareinn.com,5,high,api|app,api,app,"",0,""
kema.co,5,high,api|app,api,app,"",0,""
kittl.com,5,high,api|app,api,app,"",0,""
kompas.com,5,high,api|app,api,app,"",0,""
kslawin.com,5,high,developers|app,developers,app,"",0,""
kundelik.kz,5,high,api|dashboard,api,dashboard,"",0,""
labstep.com,5,high,api|app,api,app,"",0,""
laserhub.com,5,high,api|app,api,app,"",0,""
lastampa.it,5,high,api|app,api,app,"",0,""
leadconnectorhq.com,5,high,api|app,api,app,"",0,""
ledgy.com,5,high,docs|app,docs,app,"",0,""
lemonflow.ai,5,high,api|app,api,app,"",0,""
lendis.io,5,high,api|app,api,app,"",0,""
lenovo.com,5,high,platform|app,platform,app,"",0,""
lequipe.fr,5,high,api|dashboard,api,dashboard,"",0,""
liftoff.io,5,high,docs|app,docs,app,"",0,""
lingokids.com,5,high,api|app,api,app,"",0,""
liquipedia.net,5,high,api|app,api,app,"",0,""
liveflow.com,5,high,auth|app,auth,app,"",0,""
lizzy-ai.com,5,high,api|app,api,app,"",0,""
logmein.com,5,high,developer|app,developer,app,"",0,""
mavenoid.com,5,high,api|app,api,app,"",0,""
mbga.jp,5,high,api|app,api,app,"",0,""
mcafee.com,5,high,platform|app,platform,app,"",0,""
mediaexpert.pl,5,high,api|app,api,app,"",0,""
medscape.com,5,high,api|dashboard,api,dashboard,"",0,""
metoda.com,5,high,platform|dashboard,platform,dashboard,"",0,""
metycle.com,5,high,platform|app,platform,app,"",0,""
mexc.com,5,high,api|app,api,app,"",0,""
milano-vice.de,5,high,api|app,api,app,"",0,""
mindfuel.ai,5,high,auth|app,auth,app,"",0,""
miwifi.com,5,high,api|app,api,app,"",0,""
mobalytics.gg,5,high,api|app,api,app,"",0,""
movetv.com,5,high,developer|dashboard,developer,dashboard,"",0,""
moz.com,5,high,api|app,api,app,"",0,""
munily.com,5,high,api|dashboard,api,dashboard,"",0,""
nbc.com,5,high,api|app,api,app,"",0,""
netgate.com,5,high,docs|dashboard,docs,dashboard,"",0,""
news18.com,5,high,api|app,api,app,"",0,""
news24.com,5,high,auth|app,auth,app,"",0,""
newsroom.bi,5,high,api|dashboard,api,dashboard,"",0,""
nos.nl,5,high,api|app,api,app,"",0,""
notamedia.ru,5,high,developers|app,developers,app,"",0,""
nowports.com,5,high,auth|app,auth,app,"",0,""
nps.gov,5,high,developer|app,developer,app,"",0,""
oculai.de,5,high,api|app,api,app,"",0,""
oneshot.ai,5,high,api|app,api,app,"",0,""
opinary.com,5,high,api|dashboard,api,dashboard,"",0,""
orange.fr,5,high,console|dashboard,console,dashboard,"",0,""
ouest-france.fr,5,high,auth|app,auth,app,"",0,""
oup.com,5,high,api|dashboard,api,dashboard,"",0,""
overwatchdata.ai,5,high,api|app,api,app,"",0,""
pacerevenue.com,5,high,api|app,api,app,"",0,""
paceup.com,5,high,api|app,api,app,"",0,""
pactos.ai,5,high,auth|app,auth,app,"",0,""
pally.com,5,high,api|app,api,app,"",0,""
pento.io,5,high,api|app,api,app,"",0,""
people.com,5,high,auth|app,auth,app,"",0,""
piccoma.com,5,high,api|app,api,app,"",0,""
plana.earth,5,high,api|app,api,app,"",0,""
playbrush.com,5,high,api|dashboard,api,dashboard,"",0,""
playstation.net,5,high,docs|dashboard,docs,dashboard,"",0,""
polaranalytics.com,5,high,api|app,api,app,"",0,""
politico.eu,5,high,api|app,api,app,"",0,""
polovniautomobili.com,5,high,api|app,api,app,"",0,""
polybuzz.ai,5,high,api|app,api,app,"",0,""
polyteia.com,5,high,docs|app,docs,app,"",0,""
prewave.ai,5,high,api|app,api,app,"",0,""
prnewswire.com,5,high,api|app,api,app,"",0,""
profitero.com,5,high,docs|app,docs,app,"",0,""
prweb.com,5,high,console|app,console,app,"",0,""
qnap.com,5,high,docs|app,docs,app,"",0,""
qz.com,5,high,auth|app,auth,app,"",0,""
raycaster.ai,5,high,docs|app,docs,app,"",0,""
rayjump.com,5,high,api|app,api,app,"",0,""
rbc.ru,5,high,auth|app,auth,app,"",0,""
realtor.com,5,high,console|dashboard,console,dashboard,"",0,""
recurse.ml,5,high,docs|app,docs,app,"",0,""
relio.ch,5,high,api|app,api,app,"",0,""
repacket.com,5,high,docs|app,docs,app,"",0,""
revcontent.com,5,high,api|app,api,app,"",0,""
rho.trading,5,high,docs|app,docs,app,"",0,""
riskledger.com,5,high,api|app,api,app,"",0,""
rival.tech,5,high,auth|app,auth,app,"",0,""
rivia.ch,5,high,docs|app,docs,app,"",0,""
rizm.de,5,high,api|app,api,app,"",0,""
rochester.edu,5,high,api|dashboard,api,dashboard,"",0,""
rocketmoney.dev,5,high,api|app,api,app,"",0,""
runnr.in,5,high,api|dashboard,api,dashboard,"",0,""
satago.com,5,high,api|app,api,app,"",0,""
scmp.com,5,high,api|app,api,app,"",0,""
secondnature.io,5,high,api|app,api,app,"",0,""
sendgrid.net,5,high,auth|app,auth,app,"",0,""
sennder.com,5,high,auth|app,auth,app,"",0,""
sharepoint.com,5,high,api|app,api,app,"",0,""
si.edu,5,high,api|dashboard,api,dashboard,"",0,""
smilewanted.com,5,high,api|app,api,app,"",0,""
sofascore.com,5,high,api|app,api,app,"",0,""
sona.is,5,high,api|app,api,app,"",0,""
sourcebot.dev,5,high,docs|app,docs,app,"",0,""
speechblubs.com,5,high,api|app,api,app,"",0,""
spill.chat,5,high,api|app,api,app,"",0,""
ssrn.com,5,high,api|dashboard,api,dashboard,"",0,""
steuerboard.net,5,high,auth|app,auth,app,"",0,""
studocu.com,5,high,api|app,api,app,"",0,""
stuff.co.nz,5,high,api|app,api,app,"",0,""
supercede.com,5,high,docs|app,docs,app,"",0,""
syntheticsciences.ai,5,high,auth|app,auth,app,"",0,""
tabula.de,5,high,api|app,api,app,"",0,""
tamlabs.ai,5,high,api|app,api,app,"",0,""
taxscouts.com,5,high,auth|app,auth,app,"",0,""
teamsurfboard.com,5,high,api|app,api,app,"",0,""
telegraph.co.uk,5,high,api|app,api,app,"",0,""
tengo.cc,5,high,api|app,api,app,"",0,""
termsfeed.com,5,high,api|app,api,app,"",0,""
thejumba.com,5,high,api|app,api,app,"",0,""
thepaper.cn,5,high,api|app,api,app,"",0,""
thestar.com,5,high,api|app,api,app,"",0,""
thestorefront.com,5,high,api|app,api,app,"",0,""
thetokencompany.com,5,high,api|app,api,app,"",0,""
thinksono.com,5,high,docs|dashboard,docs,dashboard,"",0,""
timesofisrael.com,5,high,docs|app,docs,app,"",0,""
toutiao.com,5,high,developer|app,developer,app,"",0,""
traderepublic.com,5,high,api|app,api,app,"",0,""
traderion.com,5,high,auth|dashboard,auth,dashboard,"",0,""
traffmonetizer.com,5,high,api|app,api,app,"",0,""
traide.ai,5,high,api|app,api,app,"",0,""
tryshor.com,5,high,api|app,api,app,"",0,""
tvsquared.com,5,high,api|app,api,app,"",0,""
twig.bio,5,high,api|app,api,app,"",0,""
uchi.ru,5,high,auth|app,auth,app,"",0,""
ucl.ac.uk,5,high,api|app,api,app,"",0,""
ultradns.net,5,high,api|app,api,app,"",0,""
unity3d.com,5,high,docs|dashboard,docs,dashboard,"",0,""
unkey.dev,5,high,docs|app,docs,app,"",0,""
unrulymedia.com,5,high,console|dashboard,console,dashboard,"",0,""
unsw.edu.au,5,high,api|app,api,app,"",0,""
uol.com.br,5,high,api|app,api,app,"",0,""
usepalm.com,5,high,api|app,api,app,"",0,""
uxfeedback.ru,5,high,api|app,api,app,"",0,""
virginia.gov,5,high,developer|dashboard,developer,dashboard,"",0,""
virtualq.io,5,high,api|dashboard,api,dashboard,"",0,""
visiblyhq.com,5,high,api|app,api,app,"",0,""
vogue.com,5,high,api|app,api,app,"",0,""
wa.link,5,high,api|app,api,app,"",0,""
waypointcommodities.com,5,high,api|app,api,app,"",0,""
wb.ru,5,high,auth|app,auth,app,"",0,""
wechat.com,5,high,api|app,api,app,"",0,""
weibo.cn,5,high,api|app,api,app,"",0,""
weibo.com,5,high,api|app,api,app,"",0,""
wetteronline.de,5,high,api|app,api,app,"",0,""
winfunc.com,5,high,api|app,api,app,"",0,""
wpguardian.io,5,high,docs|app,docs,app,"",0,""
wyzecam.com,5,high,api|app,api,app,"",0,""
xiaomi.com,5,high,developer|app,developer,app,"",0,""
xiaoyi.com,5,high,api|app,api,app,"",0,""
yogaia.com,5,high,api|app,api,app,"",0,""
zuimeitianqi.com,5,high,api|app,api,app,"",0,""
0.email,4,high,api|status,api,"",status,0,""
10xscience.com,4,high,api|status,api,"",status,0,""
ably.com,4,high,docs|status,docs,"",status,0,""
ably.io,4,high,docs|status,docs,"",status,0,""
aica.tech,4,high,docs|status,docs,"",status,0,""
aignostics.com,4,high,platform|status,platform,"",status,0,""
alterai.dev,4,high,docs|status,docs,"",status,0,""
amboss.com,4,high,auth|status,auth,"",status,0,""
amplify.com,4,high,docs|status,docs,"",status,0,""
anu.edu.au,4,high,api|status,api,"",status,0,""
anydesk.com,4,high,api|status,api,"",status,0,""
apache.org,4,high,auth|status,auth,"",status,0,""
apnic.net,4,high,api|status,api,"",status,0,""
appcenter.ms,4,high,api|status,api,"",status,0,""
appwrite.io,4,high,console|status,console,"",status,0,""
archive.org,4,high,developers|status,developers,"",status,0,""
arlo.com,4,high,api|status,api,"",status,0,""
arxiv.org,4,high,docs|status,docs,"",status,0,""
atom.com,4,high,api|status,api,"",status,0,""
auvik.com,4,high,auth|status,auth,"",status,0,""
aznude.com,4,high,api|status,api,"",status,0,""
beeline.ru,4,high,api|status,api,"",status,0,""
benchling.com,4,high,docs|status,docs,"",status,0,""
bit.ly,4,high,api|status,api,"",status,0,""
blogger.com,4,high,api|status,api,"",status,0,""
brave.com,4,high,api|status,api,"",status,0,""
brightspace.com,4,high,auth|status,auth,"",status,0,""
brookings.edu,4,high,auth|status,auth,"",status,0,""
budibase.com,4,high,docs|status,docs,"",status,0,""
canonical.com,4,high,console|status,console,"",status,0,""
centos.org,4,high,docs|status,docs,"",status,0,""
char.com,4,high,api|status,api,"",status,0,""
chatgpt.com,4,high,api|status,api,"",status,0,""
churchofjesuschrist.org,4,high,auth|status,auth,"",status,0,""
classmarkets.com,4,high,api|status,api,"",status,0,""
claude.ai,4,high,console|status,console,"",status,0,""
clever.com,4,high,api|status,api,"",status,0,""
coinmarketcap.com,4,high,api|status,api,"",status,0,""
connect.finleap.com,4,high,docs|status,docs,"",status,0,""
cookiebot.com,4,high,api|status,api,"",status,0,""
cookpad.com,4,high,api|status,api,"",status,0,""
coursera.org,4,high,api|status,api,"",status,0,""
cox.net,4,high,api|status,api,"",status,0,""
creativecommons.org,4,high,api|status,api,"",status,0,""
crunchyroll.com,4,high,api|status,api,"",status,0,""
dev.to,4,high,docs|status,docs,"",status,0,""
directnic.com,4,high,api|status,api,"",status,0,""
discordapp.com,4,high,docs|status,docs,"",status,0,""
elegantthemes.com,4,high,auth|status,auth,"",status,0,""
ellipsus.com,4,high,auth|status,auth,"",status,0,""
eset.com,4,high,api|status,api,"",status,0,""
evino.com.br,4,high,api|status,api,"",status,0,""
fandango.com,4,high,auth|status,auth,"",status,0,""
fb.com,4,high,api|status,api,"",status,0,""
fiatrepublic.com,4,high,docs|status,docs,"",status,0,""
firstvds.ru,4,high,api|status,api,"",status,0,""
flashbots.net,4,high,docs|status,docs,"",status,0,""
floy.com,4,high,api|status,api,"",status,0,""
foxnews.com,4,high,api|status,api,"",status,0,""
framer.com,4,high,api|status,api,"",status,0,""
fsu.edu,4,high,api|status,api,"",status,0,""
furaffinity.net,4,high,api|status,api,"",status,0,""
g2.com,4,high,api|status,api,"",status,0,""
gartner.com,4,high,api|status,api,"",status,0,""
gatech.edu,4,high,api|status,api,"",status,0,""
getagency.com,4,high,api|status,api,"",status,0,""
getkisi.com,4,high,api|status,api,"",status,0,""
gilytics.com,4,high,docs|status,docs,"",status,0,""
globalsign.com,4,high,docs|status,docs,"",status,0,""
gmx.net,4,high,auth|status,auth,"",status,0,""
grandcentrix.net,4,high,docs|status,docs,"",status,0,""
gridscale.io,4,high,api|status,api,"",status,0,""
grok.com,4,high,auth|status,auth,"",status,0,""
harman.com,4,high,developer|status,developer,"",status,0,""
hbs.edu,4,high,api|status,api,"",status,0,""
hexafarms.com,4,high,api|status,api,"",status,0,""
heyzine.com,4,high,api|status,api,"",status,0,""
home-assistant.io,4,high,developers|status,developers,"",status,0,""
hotjar.com,4,high,docs|status,docs,"",status,0,""
hotstar.com,4,high,api|status,api,"",status,0,""
ibosscloud.com,4,high,api|status,api,"",status,0,""
icloud.com,4,high,developer|status,developer,"",status,0,""
iinet.net.au,4,high,api|status,api,"",status,0,""
infolinks.com,4,high,api|status,api,"",status,0,""
instantcommerce.io,4,high,docs|status,docs,"",status,0,""
ionos.de,4,high,auth|status,auth,"",status,0,""
iso.org,4,high,api|status,api,"",status,0,""
iu.edu,4,high,developers|status,developers,"",status,0,""
iubenda.com,4,high,api|status,api,"",status,0,""
janitorai.com,4,high,auth|status,auth,"",status,0,""
jetbrains.com,4,high,platform|status,platform,"",status,0,""
jito.wtf,4,high,docs|status,docs,"",status,0,""
juli.co,4,high,api|status,api,"",status,0,""
keenetic.pro,4,high,console|status,console,"",status,0,""
keplr.app,4,high,docs|status,docs,"",status,0,""
knostic.ai,4,high,docs|status,docs,"",status,0,""
letterboxd.com,4,high,api|status,api,"",status,0,""
lexisnexisrisk.com,4,high,docs|status,docs,"",status,0,""
libero.it,4,high,docs|status,docs,"",status,0,""
line-apps.com,4,high,console|status,console,"",status,0,""
linkvertise.com,4,high,api|status,api,"",status,0,""
livekit.io,4,high,docs|status,docs,"",status,0,""
livestream.com,4,high,docs|status,docs,"",status,0,""
logitech.com,4,high,developer|status,developer,"",status,0,""
loom.com,4,high,developers|status,developers,"",status,0,""
manageengine.com,4,high,developer|status,developer,"",status,0,""
materialsnexus.com,4,high,auth|status,auth,"",status,0,""
mathworks.com,4,high,api|status,api,"",status,0,""
matterport.com,4,high,api|status,api,"",status,0,""
maywoodai.com,4,high,api|status,api,"",status,0,""
mercari.com,4,high,auth|status,auth,"",status,0,""
mlb.com,4,high,auth|status,auth,"",status,0,""
mobileiron.com,4,high,developer|status,developer,"",status,0,""
modal.com,4,high,api|status,api,"",status,0,""
monese.com,4,high,api|status,api,"",status,0,""
moodle.com,4,high,docs|status,docs,"",status,0,""
mozilla.org,4,high,developer|status,developer,"",status,0,""
mtu.ru,4,high,api|status,api,"",status,0,""
myanimelist.net,4,high,api|status,api,"",status,0,""
mysecurecloudhost.com,4,high,auth|status,auth,"",status,0,""
mysterium.network,4,high,docs|status,docs,"",status,0,""
nbcuni.com,4,high,api|status,api,"",status,0,""
neon.tech,4,high,console|status,console,"",status,0,""
nexusmods.com,4,high,api|status,api,"",status,0,""
northwestern.edu,4,high,auth|status,auth,"",status,0,""
notion.so,4,high,developers|status,developers,"",status,0,""
office365.com,4,high,developer|status,developer,"",status,0,""
onyx.app,4,high,docs|status,docs,"",status,0,""
opera.com,4,high,auth|status,auth,"",status,0,""
orcid.org,4,high,api|status,api,"",status,0,""
ovh.net,4,high,docs|status,docs,"",status,0,""
owhealth.com,4,high,api|status,api,"",status,0,""
padlet.com,4,high,api|status,api,"",status,0,""
parallels.com,4,high,docs|status,docs,"",status,0,""
payrails.com,4,high,docs|status,docs,"",status,0,""
pewresearch.org,4,high,platform|status,platform,"",status,0,""
pexels.com,4,high,api|status,api,"",status,0,""
phpmyadmin.net,4,high,docs|status,docs,"",status,0,""
plausible.io,4,high,docs|status,docs,"",status,0,""
poshmark.com,4,high,api|status,api,"",status,0,""
poshvine.com,4,high,api|status,api,"",status,0,""
preply.com,4,high,auth|status,auth,"",status,0,""
prezi.com,4,high,docs|status,docs,"",status,0,""
proquest.com,4,high,api|status,api,"",status,0,""
proton.me,4,high,docs|status,docs,"",status,0,""
quix.io,4,high,docs|status,docs,"",status,0,""
rapid7.com,4,high,docs|status,docs,"",status,0,""
redis.io,4,high,docs|status,docs,"",status,0,""
replit.com,4,high,docs|status,docs,"",status,0,""
resend.com,4,high,api|status,api,"",status,0,""
rt.ru,4,high,api|status,api,"",status,0,""
samsungacr.com,4,high,api|status,api,"",status,0,""
sayduck.com,4,high,platform|status,platform,"",status,0,""
semanticscholar.org,4,high,api|status,api,"",status,0,""
seqera.io,4,high,docs|status,docs,"",status,0,""
smu.edu.sg,4,high,api|status,api,"",status,0,""
soda.io,4,high,docs|status,docs,"",status,0,""
soley.io,4,high,api|status,api,"",status,0,""
sorare.com,4,high,api|status,api,"",status,0,""
spb.ru,4,high,auth|status,auth,"",status,0,""
splunkcloud.com,4,high,console|status,console,"",status,0,""
sprinthost.ru,4,high,api|status,api,"",status,0,""
ssa.gov,4,high,api|status,api,"",status,0,""
syncthing.net,4,high,docs|status,docs,"",status,0,""
synthesized.io,4,high,docs|status,docs,"",status,0,""
tealiumiq.com,4,high,api|status,api,"",status,0,""
temporal.io,4,high,docs|status,docs,"",status,0,""
threema.ch,4,high,api|status,api,"",status,0,""
tradingview.com,4,high,auth|status,auth,"",status,0,""
trendmicro.com,4,high,docs|status,docs,"",status,0,""
turbo.az,4,high,api|status,api,"",status,0,""
ubnt.com,4,high,docs|status,docs,"",status,0,""
urbanairship.com,4,high,docs|status,docs,"",status,0,""
value-domain.com,4,high,api|status,api,"",status,0,""
venly.io,4,high,docs|status,docs,"",status,0,""
verisign.com,4,high,developer|status,developer,"",status,0,""
wbx2.com,4,high,developer|status,developer,"",status,0,""
weareuncapped.com,4,high,developers|status,developers,"",status,0,""
web.de,4,high,auth|status,auth,"",status,0,""
windy.com,4,high,api|status,api,"",status,0,""
wordfence.com,4,high,api|status,api,"",status,0,""
wunderground.com,4,high,api|status,api,"",status,0,""
zenodo.org,4,high,developers|status,developers,"",status,0,""
163.com,3,high,developer,developer,"","",0,""
1cfresh.com,3,high,developer,developer,"","",0,""
1mg.com,3,high,api,api,"","",0,""
20minutos.es,3,high,api,api,"","",0,""
2gis.com,3,high,docs,docs,"","",0,""
33across.com,3,high,platform,platform,"","",0,""
3bmeteo.com,3,high,api,api,"","",0,""
6sc.co,3,high,api,api,"","",0,""
9fin.com,3,high,docs,docs,"","",0,""
aadrm.com,3,high,api,api,"","",0,""
aarp.org,3,high,api,api,"","",0,""
abc.es,3,high,auth,auth,"","",0,""
abc.net.au,3,high,api,api,"","",0,""
abhi.com.pk,3,high,api,api,"","",0,""
abola.pt,3,high,auth,auth,"","",0,""
abril.com.br,3,high,auth,auth,"","",0,""
accenture.com,3,high,api,api,"","",0,""
acesso.gov.br,3,high,api,api,"","",0,""
acobt.tech,3,high,api,api,"","",0,""
acs.org,3,high,api,api,"","",0,""
activision.com,3,high,docs,docs,"","",0,""
acuityplatform.com,3,high,api,api,"","",0,""
adaether.com,3,high,api,api,"","",0,""
adfox.ru,3,high,api,api,"","",0,""
adidas.com,3,high,api,api,"","",0,""
adkernel.com,3,high,docs,docs,"","",0,""
admaster.cc,3,high,platform,platform,"","",0,""
adnxs.net,3,high,console,console,"","",0,""
adriver.ru,3,high,api,api,"","",0,""
adrta.com,3,high,api,api,"","",0,""
adscale.de,3,high,api,api,"","",0,""
adtelligent.com,3,high,api,api,"","",0,""
adthrive.com,3,high,api,api,"","",0,""
adtriba.com,3,high,console,console,"","",0,""
adzerk.net,3,high,api,api,"","",0,""
afraid.org,3,high,api,api,"","",0,""
afribaba.com,3,high,api,api,"","",0,""
afternic.com,3,high,api,api,"","",0,""
agro.club,3,high,api,api,"","",0,""
ahagamecenter.com,3,high,api,api,"","",0,""
aircanada.com,3,high,api,api,"","",0,""
airtel.in,3,high,developers,developers,"","",0,""
al-adtech.com,3,high,api,api,"","",0,""
algolia.net,3,high,platform,platform,"","",0,""
alipaydns.com,3,high,auth,auth,"","",0,""
aljazeera.com,3,high,api,api,"","",0,""
all3dp.com,3,high,auth,auth,"","",0,""
allaboutcookies.org,3,high,api,api,"","",0,""
allrecipes.com,3,high,auth,auth,"","",0,""
allus.ai,3,high,api,api,"","",0,""
amazon.ca,3,high,api,api,"","",0,""
amazon.co.jp,3,high,api,api,"","",0,""
amazon.co.uk,3,high,api,api,"","",0,""
amazon.com.au,3,high,api,api,"","",0,""
amazon.com.br,3,high,api,api,"","",0,""
amazon.com.mx,3,high,api,api,"","",0,""
amazon.de,3,high,api,api,"","",0,""
amazon.es,3,high,api,api,"","",0,""
amazon.fr,3,high,api,api,"","",0,""
amazon.in,3,high,api,api,"","",0,""
amazon.it,3,high,api,api,"","",0,""
amazon.nl,3,high,api,api,"","",0,""
amazonalexa.com,3,high,api,api,"","",0,""
amazonvideo.com,3,high,api,api,"","",0,""
ameba.jp,3,high,platform,platform,"","",0,""
amemv.com,3,high,api,api,"","",0,""
amnesty.org,3,high,docs,docs,"","",0,""
amodo.eu,3,high,docs,docs,"","",0,""
ana.co.jp,3,high,api,api,"","",0,""
andercore.com,3,high,api,api,"","",0,""
aniwatchtv.to,3,high,api,api,"","",0,""
aoneroom.com,3,high,api,api,"","",0,""
apigee.net,3,high,api,api,"","",0,""
apple-cloudkit.com,3,high,api,api,"","",0,""
appparadox.com,3,high,api,api,"","",0,""
aqsi.ru,3,high,api,api,"","",0,""
arbeitsagentur.de,3,high,api,api,"","",0,""
archdaily.com,3,high,api,api,"","",0,""
army.mil,3,high,api,api,"","",0,""
aruba.it,3,high,api,api,"","",0,""
asahi.com,3,high,docs,docs,"","",0,""
ashr.io,3,high,api,api,"","",0,""
asos.com,3,high,api,api,"","",0,""
asu.edu,3,high,docs,docs,"","",0,""
att.net,3,high,auth,auth,"","",0,""
audible.com,3,high,api,api,"","",0,""
autoaid.de,3,high,developers,developers,"","",0,""
av380.net,3,high,api,api,"","",0,""
awmdm.com,3,high,console,console,"","",0,""
az24.vn,3,high,api,api,"","",0,""
backblazeb2.com,3,high,api,api,"","",0,""
bamgrid.com,3,high,developer,developer,"","",0,""
bangcdn.net,3,high,api,api,"","",0,""
banki.ru,3,high,api,api,"","",0,""
bankrate.com,3,high,auth,auth,"","",0,""
banxware.com,3,high,developers,developers,"","",0,""
baobab.io,3,high,auth,auth,"","",0,""
barnesandnoble.com,3,high,api,api,"","",0,""
barrons.com,3,high,api,api,"","",0,""
baserow.io,3,high,api,api,"","",0,""
battle.net,3,high,developer,developer,"","",0,""
bbc.com,3,high,developer,developer,"","",0,""
bdstatic.com,3,high,developer,developer,"","",0,""
bearer.com,3,high,docs,docs,"","",0,""
beget.ru,3,high,api,api,"","",0,""
behance.net,3,high,api,api,"","",0,""
betweendigital.com,3,high,api,api,"","",0,""
beyondtrustcloud.com,3,high,docs,docs,"","",0,""
bfmtv.com,3,high,api,api,"","",0,""
bi.zone,3,high,api,api,"","",0,""
biblegateway.com,3,high,api,api,"","",0,""
bikemap.net,3,high,api,api,"","",0,""
bilivideo.com,3,high,api,api,"","",0,""
biorxiv.org,3,high,api,api,"","",0,""
bitnami.com,3,high,docs,docs,"","",0,""
bittorrent.com,3,high,developers,developers,"","",0,""
blackrussia.online,3,high,api,api,"","",0,""
blic.rs,3,high,api,api,"","",0,""
blinkit.com,3,high,api,api,"","",0,""
bliq.ai,3,high,docs,docs,"","",0,""
blobr.io,3,high,docs,docs,"","",0,""
bls.gov,3,high,api,api,"","",0,""
blueapron.com,3,high,api,api,"","",0,""
blxrbdn.com,3,high,api,api,"","",0,""
boku.com,3,high,developer,developer,"","",0,""
bookmark.xxx,3,high,api,api,"","",0,""
bookmyshow.com,3,high,docs,docs,"","",0,""
boomplaymusic.com,3,high,api,api,"","",0,""
boston.com,3,high,auth,auth,"","",0,""
bounceexchange.com,3,high,api,api,"","",0,""
braintreegateway.com,3,high,api,api,"","",0,""
breitbart.com,3,high,api,api,"","",0,""
bricklink.com,3,high,api,api,"","",0,""
bt.co,3,high,api,api,"","",0,""
btloader.com,3,high,api,api,"","",0,""
bu.edu,3,high,developer,developer,"","",0,""
business-standard.com,3,high,api,api,"","",0,""
buydomains.com,3,high,api,api,"","",0,""
bytegle.tech,3,high,api,api,"","",0,""
cableone.net,3,high,auth,auth,"","",0,""
cadenaser.com,3,high,api,api,"","",0,""
caixa.gov.br,3,high,api,api,"","",0,""
caliente.mx,3,high,auth,auth,"","",0,""
capitaloneshopping.com,3,high,api,api,"","",0,""
cardekho.com,3,high,api,api,"","",0,""
care.com,3,high,auth,auth,"","",0,""
cargurus.com,3,high,auth,auth,"","",0,""
carmudi.com.ph,3,high,api,api,"","",0,""
carnival.com,3,high,api,api,"","",0,""
carsensor.net,3,high,api,api,"","",0,""
casalemedia.com,3,high,api,api,"","",0,""
casasbahia.com.br,3,high,api,api,"","",0,""
casinoplus.com.ph,3,high,api,api,"","",0,""
castbox.fm,3,high,api,api,"","",0,""
cbc.ca,3,high,api,api,"","",0,""
cbsnews.com,3,high,api,api,"","",0,""
cdiscount.com,3,high,auth,auth,"","",0,""
cdn-vk.ru,3,high,docs,docs,"","",0,""
cdninstagram.com,3,high,platform,platform,"","",0,""
cengage.com,3,high,auth,auth,"","",0,""
centurygame.com,3,high,platform,platform,"","",0,""
championat.com,3,high,api,api,"","",0,""
changeip.com,3,high,api,api,"","",0,""
channel4.com,3,high,api,api,"","",0,""
chartbeat.net,3,high,docs,docs,"","",0,""
chess.com,3,high,api,api,"","",0,""
chestnutmortgage.com,3,high,api,api,"","",0,""
chroma.com,3,high,api,api,"","",0,""
chromotek.com,3,high,api,api,"","",0,""
cinder.co,3,high,docs,docs,"","",0,""
cityheaven.net,3,high,api,api,"","",0,""
claimsforce.com,3,high,api,api,"","",0,""
clarin.com,3,high,api,api,"","",0,""
clarity.ms,3,high,api,api,"","",0,""
clausematch.com,3,high,developers,developers,"","",0,""
clickagy.com,3,high,api,api,"","",0,""
clickpetroleoegas.com.br,3,high,docs,docs,"","",0,""
clinch.co,3,high,api,api,"","",0,""
cloudflareclient.com,3,high,api,api,"","",0,""
clubzero.co,3,high,api,api,"","",0,""
cmd.su,3,high,api,api,"","",0,""
cmoa.jp,3,high,api,api,"","",0,""
cms.gov,3,high,developer,developer,"","",0,""
cnet.com,3,high,platform,platform,"","",0,""
cockroachlabs.com,3,high,docs,docs,"","",0,""
codebig2.net,3,high,docs,docs,"","",0,""
coe.int,3,high,api,api,"","",0,""
cofia.ai,3,high,auth,auth,"","",0,""
company-target.com,3,high,api,api,"","",0,""
complianz.io,3,high,api,api,"","",0,""
config-security.com,3,high,api,api,"","",0,""
congress.gov,3,high,api,api,"","",0,""
connectad.io,3,high,auth,auth,"","",0,""
constellix.com,3,high,auth,auth,"","",0,""
consultant.ru,3,high,api,api,"","",0,""
consumerreports.org,3,high,api,api,"","",0,""
covalo.com,3,high,api,api,"","",0,""
cpanel.com,3,high,docs,docs,"","",0,""
craigslist.org,3,high,api,api,"","",0,""
crealitycloud.com,3,high,api,api,"","",0,""
