domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons
alecsicecream.com,Alec's Ice Cream,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/alec-s-ice-cream,https://www.alecsicecream.com/,"Indulge in guilt-free, creamy, and delicious ice cream with Alec's. Made with pure, organic, and sustainable ingredients, their flavors satisfy any sweet tooth while positively impacting the environment.","Indulge in guilt-free, creamy, and delicious ice cream with Alec's. Made with pure, organic, and sustainable ingredients, their flavors satisfy any sweet tooth while positively impacting the environment.",CPG,CPG,high,0,
alexandani.com,ALEX AND ANI,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/alex-and-ani,https://alexandani.com,ALEX AND ANI is a United States-based ecofriendly apparel retailer that sells women's Jewelry. ALEX AND ANI helps you connect with your soul through signs and symbols. Their unique accessories inspire a connection with the universe and those around you.,ALEX AND ANI is a United States-based ecofriendly apparel retailer that sells women's Jewelry. ALEX AND ANI helps you connect with your soul through signs and symbols. Their unique accessories inspire a connection with the universe and those around you.,Apparel,Apparel,high,0,
alexcrane.co,Alex Crane,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/alex-crane,https://alexcrane.co/,Alex Crane creates breezy clothes that make you feel cool and light. Their sustainable and ethical production practices make them the perfect choice for those who want to feel good about what they wear.,Alex Crane creates breezy clothes that make you feel cool and light. Their sustainable and ethical production practices make them the perfect choice for those who want to feel good about what they wear.,Apparel,Apparel,high,0,
allbirds.com,Allbirds,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/allbirds,https://www.allbirds.com/,"Allbirds is a United States-based athletic apparel retailer that sells men's and women's Footwear. Allbirds naturally makes comfortable shoes that are simple and practical. Made with wool and innovatively constructed, Allbirds' shoes are lightweight, stlylish and durable.","Allbirds is a United States-based athletic apparel retailer that sells men's and women's Footwear. Allbirds naturally makes comfortable shoes that are simple and practical. Made with wool and innovatively constructed, Allbirds' shoes are lightweight, stlylish and durable.",Apparel,Apparel,high,0,
allform.com,Allform,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/allform,https://allform.com,"Allform is the ultimate in modern modular sofas, with a unique latching system and shelf mechanism for extreme durability. Made from sustainably sourced hardwood, each sofa is scratch, pill, and stain-resistant.","Allform is the ultimate in modern modular sofas, with a unique latching system and shelf mechanism for extreme durability. Made from sustainably sourced hardwood, each sofa is scratch, pill, and stain-resistant.",Home & Garden,Home & Garden,high,0,
allkinds.com,Allkinds,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/allkinds,https://www.allkinds.com/,"Allkinds celebrates the uniqueness of every child with a range of products that cater to their individual needs. From clothing to self-care, kids can express themselves confidently and be proud of who they are.","Allkinds celebrates the uniqueness of every child with a range of products that cater to their individual needs. From clothing to self-care, kids can express themselves confidently and be proud of who they are.",Wellness,Wellness,high,0,
allswellhome.com,Allswell,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/allswell,https://allswellhome.com/,"Allswell offers a selection of hybrid mattresses made up of quality innerspring coils and memory foam to make you feel like you're sleeping on heaven's clouds. Even better, we've found that we can charge less for our mattresses by selling directly online, and are able to use the savings to do more good by donating a mattress for every one purchased.","Allswell offers a selection of hybrid mattresses made up of quality innerspring coils and memory foam to make you feel like you're sleeping on heaven's clouds. Even better, we've found that we can charge less for our mattresses by selling directly online, and are able to use the savings to do more good by donating a mattress for every one purchased.",Home & Garden,Home & Garden,high,0,
almondcow.co,Almond Cow,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/almond-cow,https://almondcow.co/,Almond Cow is the ultimate solution to making delicious plant-based milk at home. Say goodbye to store-bought mystery ingredients and hello to sustainability and simplicity with their easy-to-use products.,Almond Cow is the ultimate solution to making delicious plant-based milk at home. Say goodbye to store-bought mystery ingredients and hello to sustainability and simplicity with their easy-to-use products.,Home & Garden,Home & Garden,high,0,
aloha.com,Aloha,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/aloha,https://aloha.com/,"ALOHA provides a healthy alternative to traditional snacks and protein shakes. We are excited to introduce the Aloha line of plant-based foods, powders and workout products. All our products are plant-based, Non-GMO and Gluten Free for a healthy lifestyle.","ALOHA provides a healthy alternative to traditional snacks and protein shakes. We are excited to introduce the Aloha line of plant-based foods, powders and workout products. All our products are plant-based, Non-GMO and Gluten Free for a healthy lifestyle.",Wellness,Wellness,high,0,
aloyoga.com,Alo Yoga,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/alo-yoga,https://aloyoga.com,Alo Yoga is a United States-based athletic apparel retailer that sells men's and women's Activewear. Alo Yoga is persistent in making the best yoga clothing in the world to inspire yogis (and yogis to be) to have more yoga in their life. The fashion-forward brand inspires mindful movement from the mat to the streets.,Alo Yoga is a United States-based athletic apparel retailer that sells men's and women's Activewear. Alo Yoga is persistent in making the best yoga clothing in the world to inspire yogis (and yogis to be) to have more yoga in their life. The fashion-forward brand inspires mindful movement from the mat to the streets.,Apparel,Apparel,high,0,
alphaindustries.com,Alpha Industries,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/alpha-industries,https://alphaindustries.com,"Alpha Industries is an iconic apparel brand founded in 1959 in Knoxville, TN that specializes in creating modernized, contemporary bomber jackets. They offer a variety of stylish jackets, parkas, and shirts for men, women, and children, as well as a deadstock and upcycled category. Alpha Industries has won several awards for their designs and has been critically acclaimed by Hypebeast, Men’s Health, and Insider Magazine.","Alpha Industries is an iconic apparel brand founded in 1959 in Knoxville, TN that specializes in creating modernized, contemporary bomber jackets. They offer a variety of stylish jackets, parkas, and shirts for men, women, and children, as well as a deadstock and upcycled category. Alpha Industries has won several awards for their designs and has been critically acclaimed by Hypebeast, Men’s Health, and Insider Magazine.",Apparel,Apparel,high,0,
alphaleteathletics.com,Alphalete Athletics,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/alphalete-athletics,https://alphaleteathletics.com/,"Alphalete Athletics specializes in creating high-quality fitness apparel for performance and lifestyle. They pay meticulous attention to details, selecting rich colors and comfortable yet stylish cuts. Alphalete Athletics products are tailor-made with the wearer's confidence in mind, undergoing months of design perfection to ensure comfort in every step. The brand is a manifestation of its founder’s commitment to promoting an active lifestyle and fashionable fitness wear.","Alphalete Athletics specializes in creating high-quality fitness apparel for performance and lifestyle. They pay meticulous attention to details, selecting rich colors and comfortable yet stylish cuts. Alphalete Athletics products are tailor-made with the wearer's confidence in mind, undergoing months of design perfection to ensure comfort in every step. The brand is a manifestation of its founder’s commitment to promoting an active lifestyle and fashionable fitness wear.",Apparel,Apparel,high,0,
alternativeapparel.com,Alternative Apparel,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/alternative-apparel,https://alternativeapparel.com,"Alternative Apparel is a sustainable clothing brand founded in 1995 by Greg Alterman. Their high-quality pieces, ranging from t-shirts to bottoms, are made from organic and recycled materials, and come in a variety of sizes, colors, and styles for women, men, and kids. Their commitment to ethics and quality has earned them praise.","Alternative Apparel is a sustainable clothing brand founded in 1995 by Greg Alterman. Their high-quality pieces, ranging from t-shirts to bottoms, are made from organic and recycled materials, and come in a variety of sizes, colors, and styles for women, men, and kids. Their commitment to ethics and quality has earned them praise.",Apparel,Apparel,high,0,
