domain,name,source,source_url,listing_page,detail_url,company_url,description,one_liner,tags,category,website_confidence,explicit_shopify_signal,explicit_shopify_reasons
cookanyday.com,Anyday,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/anyday,https://cookanyday.com,"Discover the magic of the microwave with Anyday. Their innovative products make cooking nutritious meals faster and easier, so you can spend more time enjoying delicious food with loved ones.","Discover the magic of the microwave with Anyday. Their innovative products make cooking nutritious meals faster and easier, so you can spend more time enjoying delicious food with loved ones.",Home & Garden,Home & Garden,high,0,
drinkavaline.com,Avaline,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/avaline,https://drinkavaline.com/,"Avaline, founded by Cameron Diaz and Katherine Power, offers delicious, organically farmed wines that are free from unwanted extras. Their transparently produced wines are perfect for health-conscious customers who value natural products and high-quality taste.","Avaline, founded by Cameron Diaz and Katherine Power, offers delicious, organically farmed wines that are free from unwanted extras. Their transparently produced wines are perfect for health-conscious customers who value natural products and high-quality taste.",CPG,CPG,high,0,
drinkbarcode.com,Barcode,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/barcode,https://drinkbarcode.com/,"Barcode is the ultimate plant-based performance drink for health-conscious individuals. With added vitamins and adaptogens, it helps you hit the four pillars of wellness while being under 30 calories and free from added sugar.","Barcode is the ultimate plant-based performance drink for health-conscious individuals. With added vitamins and adaptogens, it helps you hit the four pillars of wellness while being under 30 calories and free from added sugar.",CPG,CPG,high,0,
eatbanza.com,Banza,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/banza,https://www.eatbanza.com/,"Banza's chickpea-based comfort foods are a game-changer for health-conscious and eco-friendly customers. Their pasta, pizza, mac 'n' cheese, and rice are all delicious and nutrient-dense, making for guilt-free indulgence.","Banza's chickpea-based comfort foods are a game-changer for health-conscious and eco-friendly customers. Their pasta, pizza, mac 'n' cheese, and rice are all delicious and nutrient-dense, making for guilt-free indulgence.",CPG,CPG,high,0,
get-base.com,Base,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/base,https://get-base.com/,"Base is a revolutionary brand that offers at-home blood testing and tracking for those who prioritize their health. Backed by a team of experts, Base emphasizes accuracy, reliability, and data privacy while making blood data easily understandable for health-conscious customers.","Base is a revolutionary brand that offers at-home blood testing and tracking for those who prioritize their health. Backed by a team of experts, Base emphasizes accuracy, reliability, and data privacy while making blood data easily understandable for health-conscious customers.",Wellness,Wellness,high,0,
goarena.co,Arena,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/arena,https://goarena.co/,"Arena is a complete gym solution. With all of the equipment you need to train in one machine. Arena is compact and portable, it's built in gyro allows you to adjust and set up for any workout, anywhere, anytime in the world.","Arena is a complete gym solution. With all of the equipment you need to train in one machine. Arena is compact and portable, it's built in gyro allows you to adjust and set up for any workout, anywhere, anytime in the world.",Apparel,Apparel,high,0,
growarber.com,Arber,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/arber,https://growarber.com/,"Arber is the perfect brand for plant lovers who value safe and easy plant care. With a range of organic and natural products, Arber helps customers grow a better world one plant at a time.","Arber is the perfect brand for plant lovers who value safe and easy plant care. With a range of organic and natural products, Arber helps customers grow a better world one plant at a time.",Home & Garden,Home & Garden,high,0,
int.aguabendita.com,Agua Bendita,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/agua-bendita,https://int.aguabendita.com/,"Agua Bendita is a renowned brand that celebrates handcrafted devotion. With over 500 female artisans from rural communities in Colombia, their unique pieces are masterpieces that unite stitch by stitch, creating a truly special and meaningful brand.","Agua Bendita is a renowned brand that celebrates handcrafted devotion. With over 500 female artisans from rural communities in Colombia, their unique pieces are masterpieces that unite stitch by stitch, creating a truly special and meaningful brand.",Apparel,Apparel,high,0,
itsapril.com,April,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/april,https://itsapril.com/,"April is a modern vitamin brand that offers personalized, vegan supplements made with expert nutritionists and scientists' help. Their smart-working formulas are easy to navigate, and they prioritize transparency and education. Perfect for health-conscious customers who prioritize their physical and mental well-being.","April is a modern vitamin brand that offers personalized, vegan supplements made with expert nutritionists and scientists' help. Their smart-working formulas are easy to navigate, and they prioritize transparency and education. Perfect for health-conscious customers who prioritize their physical and mental well-being.",Wellness,Wellness,high,0,
itsaugust.co,August,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/august,https://www.itsaugust.co/,"August is the perfect brand for those who prioritize natural and sustainable period care. With a focus on comfort and education, August empowers women to prioritize their health and well-being.","August is the perfect brand for those who prioritize natural and sustainable period care. With a focus on comfort and education, August empowers women to prioritize their health and well-being.",Wellness,Wellness,high,0,
loveamika.com,Amika,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/amika,https://loveamika.com,"Amika is a Brooklyn-based hair care brand founded in 2007, committed to creating clean, sustainably made products for all hair types. Their products have been featured in Allure, InStyle, and New York Magazine, and include styling tools, hair masks, serums, and conditioners. Enjoy their rewards program, refer-a-friend offers, and alternative payment option via Afterpay.","Amika is a Brooklyn-based hair care brand founded in 2007, committed to creating clean, sustainably made products for all hair types. Their products have been featured in Allure, InStyle, and New York Magazine, and include styling tools, hair masks, serums, and conditioners. Enjoy their rewards program, refer-a-friend offers, and alternative payment option via Afterpay.",Beauty,Beauty,high,0,
meetalleyoop.com,Alleyoop,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/alleyoop,https://meetalleyoop.com/,"Alleyoop is the ultimate time-saving, space-saving, and eco-friendly beauty brand. Their versatile products do it all, and their commitment to sustainability is unparalleled. Simplify your routine while making a positive impact with Alleyoop.","Alleyoop is the ultimate time-saving, space-saving, and eco-friendly beauty brand. Their versatile products do it all, and their commitment to sustainability is unparalleled. Simplify your routine while making a positive impact with Alleyoop.",Beauty,Beauty,high,0,
myafterglo.com,Afterglo,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/afterglo,https://www.myafterglo.com/,Indulge in pleasure with Afterglo's body-safe and quality intimate products. Empower yourself with their commitment to self-care and explore sensuality without judgement.,Indulge in pleasure with Afterglo's body-safe and quality intimate products. Empower yourself with their commitment to self-care and explore sensuality without judgement.,Wellness,Wellness,high,0,
periodaisle.com,Aisle,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/aisle,https://periodaisle.com/,"Aisle is a Canadian company that makes and distributes washable, reusable alternatives for everyday products, such as feminine hygiene products. Aisle's products have been reviewed in magazines such as ""Vancouver Magazine"" and ""Canadian Living"", it currently has a five-star rating from the distributor of its menstrual cups on Amazon.com.","Aisle is a Canadian company that makes and distributes washable, reusable alternatives for everyday products, such as feminine hygiene products. Aisle's products have been reviewed in magazines such as ""Vancouver Magazine"" and ""Canadian Living"", it currently has a five-star rating from the distributor of its menstrual cups on Amazon.com.",Wellness,Wellness,high,0,
shopalexis.com,Alexis,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/,https://www.dtcetc.com/brand/alexis,https://www.shopalexis.com/,"Alexis: Effortlessly chic and sophisticated, Alexis offers opulent dresses and versatile separates crafted from richly decorated laces, romantic silks, and striking textiles. Embrace femininity with their unique and distinctive designs.","Alexis: Effortlessly chic and sophisticated, Alexis offers opulent dresses and versatile separates crafted from richly decorated laces, romantic silks, and striking textiles. Embrace femininity with their unique and distinctive designs.",Apparel,Apparel,high,0,
shopbala.com,Bala,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/bala,https://www.shopbala.com/,"Bala is a design led fitness accessories brand, known for making bala bangles, which are sleek wrist and ankle weights designed to help you stay fit and active. Bala fuses fashion with fitness accessories, bringing fresh and chic designs to a traditionally masculine product category. They have a variety of pastel colors and designs to choose from.","Bala is a design led fitness accessories brand, known for making bala bangles, which are sleek wrist and ankle weights designed to help you stay fit and active. Bala fuses fashion with fitness accessories, bringing fresh and chic designs to a traditionally masculine product category. They have a variety of pastel colors and designs to choose from.",Fitness & Outdoors,Fitness & Outdoors,high,0,
theartifox.com,Artifox,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/artifox,https://theartifox.com,"Artifox is a stylish furniture company founded in 2013 by Dan and Sarah Mirth. Their products are made with the highest quality hardwood and designed to be timeless, functional, and professional. They offer desks, tables, benches, and organizational accessories perfect for any office or home. Artifox has been featured in Esquire Magazine, Gear Patrol, and HYPERBEAST.","Artifox is a stylish furniture company founded in 2013 by Dan and Sarah Mirth. Their products are made with the highest quality hardwood and designed to be timeless, functional, and professional. They offer desks, tables, benches, and organizational accessories perfect for any office or home. Artifox has been featured in Esquire Magazine, Gear Patrol, and HYPERBEAST.",Home & Garden,Home & Garden,high,0,
theartofpingpong.co.uk,Art of Ping Pong,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/art-of-ping-pong,https://www.theartofpingpong.co.uk/,"The Art of Ping Pong merchandise store is full of fun art renditions of all things ping pong! From ping pong paddles to ping pong cats, we love to put a twist on this traditional game. Practice your serve and aid the fight against cancer at the same time by sporting some of our colourful art!","The Art of Ping Pong merchandise store is full of fun art renditions of all things ping pong! From ping pong paddles to ping pong cats, we love to put a twist on this traditional game. Practice your serve and aid the fight against cancer at the same time by sporting some of our colourful art!",Fitness & Outdoors,Fitness & Outdoors,high,0,
tryarmra.com,Armra,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/armra,https://tryarmra.com/,"Armra is a health and wellness brand that uses Cold-Chain BioPotent™ Pasteurization Technology and immune intelligence to protect, restore, and enhance complete immune health and cellular performance. Their clean, safe colostrum products — Immune Revival and Performance Revival — are backed by extensive research and manufactured under rigorous testing and quality standards, making them perfect for those who prioritize their health and are concerned about the detrimental effects of modern environmental factors on their immune system and overall well-being.","Armra is a health and wellness brand that uses Cold-Chain BioPotent™ Pasteurization Technology and immune intelligence to protect, restore, and enhance complete immune health and cellular performance. Their clean, safe colostrum products — Immune Revival and Performance Revival — are backed by extensive research and manufactured under rigorous testing and quality standards, making them perfect for those who prioritize their health and are concerned about the detrimental effects of modern environmental factors on their immune system and overall well-being.",Wellness,Wellness,high,0,
tryautobrush.com,Autobrush,dtcetc,https://www.dtcetc.com/,https://www.dtcetc.com/?86eeb52d_page=2,https://www.dtcetc.com/brand/autobrush,https://tryautobrush.com/,"Autobrush is the revolutionary oral care brand that uses up to 58,000 tapered nylon bristles to hit every surface area of your teeth, every time. Their product line includes 2-in-1 cleaning and whitening toothpaste, gentle bristles for sensitive gums, and soothing LED red light therapy.","Autobrush is the revolutionary oral care brand that uses up to 58,000 tapered nylon bristles to hit every surface area of your teeth, every time. Their product line includes 2-in-1 cleaning and whitening toothpaste, gentle bristles for sensitive gums, and soothing LED red light therapy.",Wellness,Wellness,high,0,
